"major","course","dept","division","course_tier","n_took","n_total_grads","pct_took","typical_semester","earliest_semester","latest_semester","mean_grade"
"THE","PHY 114","PHY","NatSci","common","6","15","0.4","6.5","6","8","3.117"
"THE","PHY 114L","PHY","NatSci","common","6","15","0.4","6.5","6","8","NA"
"THE","PSY 205","PSY","SocSci","rare","2","15","0.133","6.5","5","8","2.65"
"THE","THE 464","THE","Arts","core","15","15","1","7","3","9","2.98"
"THE","THE 494","THE","Arts","elective","5","15","0.333","7","5","9","NA"
"THE","THE 390","THE","Arts","elective","4","15","0.267","7","4","8","3.75"
"THE","CRW 355","CRW","Human","rare","2","15","0.133","7","7","7","3.85"
"THE","PSY 325","PSY","SocSci","rare","2","15","0.133","7","6","8","3.15"
"THE","PSY 415","PSY","SocSci","rare","2","15","0.133","7","7","7","2.5"
"THE","THE 230","THE","Arts","rare","2","15","0.133","7","6","8","3"
"THE","ARH 270","ARH","Arts","rare","1","15","0.067","7","7","7","3.7"
"THE","ART 125","ART","Arts","rare","1","15","0.067","7","7","7","4"
"THE","ART 145","ART","Arts","rare","1","15","0.067","7","7","7","4"
"THE","ASC 444","ASC","SocSci","rare","1","15","0.067","7","7","7","4"
"THE","CRW 280","CRW","Human","rare","1","15","0.067","7","7","7","4"
"THE","CRW 455","CRW","Human","rare","1","15","0.067","7","7","7","4"
"THE","CRW 492","CRW","Human","rare","1","15","0.067","7","7","7","3.7"
"THE","EDU 311","EDU","PreProf","rare","1","15","0.067","7","7","7","4"
"THE","ENG 291","ENG","Human","rare","1","15","0.067","7","7","7","4"
"THE","ENG 464","ENG","Human","rare","1","15","0.067","7","7","7","3"
"THE","FLM 464","FLM","Arts","rare","1","15","0.067","7","7","7","4"
"THE","FRE 340","FRE","Human","rare","1","15","0.067","7","7","7","3"
"THE","HIS 145","HIS","SocSci","rare","1","15","0.067","7","7","7","0.7"
"THE","HIS 205","HIS","SocSci","rare","1","15","0.067","7","7","7","NA"
"THE","KIN 102","KIN","PreProf","rare","1","15","0.067","7","7","7","4"
"THE","MU 107","MU","Arts","rare","1","15","0.067","7","7","7","4"
"THE","MU 202","MU","Arts","rare","1","15","0.067","7","7","7","4"
"THE","PSY 494","PSY","SocSci","rare","1","15","0.067","7","7","7","NA"
"THE","RHE 257","RHE","Human","rare","1","15","0.067","7","7","7","2"
"THE","SOC 450","SOC","SocSci","rare","1","15","0.067","7","7","7","3.7"
"THE","SPA 476","SPA","Human","rare","1","15","0.067","7","7","7","2.3"
"THE","THE 220","THE","Arts","common","6","15","0.4","8","4","8","2.933"
"THE","COM 151","COM","SocSci","rare","1","15","0.067","8","8","8","4"
"THE","EDU 219","EDU","PreProf","rare","1","15","0.067","8","8","8","NA"
"THE","EDU 241","EDU","PreProf","rare","1","15","0.067","8","8","8","3.7"
"THE","ENG 382","ENG","Human","rare","1","15","0.067","8","8","8","3"
"THE","FRE 444","FRE","Human","rare","1","15","0.067","8","8","8","4"
"THE","HIS 288","HIS","SocSci","rare","1","15","0.067","8","8","8","1.3"
"THE","MU 108","MU","Arts","rare","1","15","0.067","8","8","8","4"
"THE","MU 444","MU","Arts","rare","1","15","0.067","8","8","8","3"
"THE","MUA 490","MUA","Arts","rare","1","15","0.067","8","8","8","NA"
"THE","OCC 220","OCC","PreProf","rare","1","15","0.067","8","8","8","NA"
"THE","PSY 325L","PSY","SocSci","rare","1","15","0.067","8","8","8","4"
"THE","PSY 335","PSY","SocSci","rare","1","15","0.067","8","8","8","3"
"THE","PSY 335L","PSY","SocSci","rare","1","15","0.067","8","8","8","3"
"THE","PSY 450","PSY","SocSci","rare","1","15","0.067","8","8","8","4"
"THE","PSY 455","PSY","SocSci","rare","1","15","0.067","8","8","8","NA"
"THE","RHE 137","RHE","Human","rare","1","15","0.067","8","8","8","4"
"THE","SOC 207","SOC","SocSci","rare","1","15","0.067","8","8","8","3.7"
"THE","SOC 217","SOC","SocSci","rare","1","15","0.067","8","8","8","4"
"THE","SOC 464","SOC","SocSci","rare","1","15","0.067","8","8","8","3.7"
"THE","SPA 304","SPA","Human","rare","1","15","0.067","8","8","8","3"
"THE","EDU 489","EDU","PreProf","rare","1","15","0.067","9","9","9","NA"
"THE","EDU 490","EDU","PreProf","rare","1","15","0.067","9","9","9","NA"
"TLC","FS 110","FS","Other","common","4","7","0.571","1","1","1","3.325"
"TLC","KIN 115","KIN","PreProf","elective","2","7","0.286","1","1","1","3.5"
"TLC","CRW 115","CRW","Human","rare","1","7","0.143","1","1","1","4"
"TLC","EDU 205","EDU","PreProf","rare","1","7","0.143","1","1","1","3.7"
"TLC","EDU 257","EDU","PreProf","rare","1","7","0.143","1","1","1","4"
"TLC","EDU 342","EDU","PreProf","rare","1","7","0.143","1","1","1","2.7"
"TLC","KIN 102","KIN","PreProf","rare","1","7","0.143","1","1","1","4"
"TLC","SKD 125","SKD","Other","rare","1","7","0.143","1","1","1","NA"
"TLC","SOC 107","SOC","SocSci","rare","1","7","0.143","1","1","1","2.7"
